"","Id","Body","Tag"
"2258",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2259",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2260",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2261",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2262",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2263",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2264",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2265",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2266",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2267",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2268",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2269",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2270",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2271",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2272",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2273",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2274",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2275",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2276",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2277",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2278",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2279",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2280",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2281",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2282",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2283",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2284",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2285",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2286",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2287",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2288",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2289",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2290",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2291",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2292",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2293",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2294",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2295",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2296",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2297",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2298",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2299",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2300",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2301",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2302",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2303",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2304",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2305",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2306",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2307",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2308",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2309",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2310",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2311",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2312",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2313",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2314",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2315",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2316",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2317",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2318",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2319",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2320",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2321",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2322",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2323",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2324",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2325",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2326",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2327",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2328",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2329",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2330",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2331",7336694,"<p>You can use <a href=""http://effbot.org/elementtree/iterparse.htm"" rel=""nofollow"">elementtree.iterparse</a> and discard each book tag after it is processed.</p>
","xml"
"2332",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2333",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
"2334",7336694,"<p>You can <a href=""http://effbot.org/zone/element-iterparse.htm#incremental-parsing"" rel=""nofollow"">parse your big XML file incrementally</a>:</p>

<pre><code>from xml.etree.cElementTree import iterparse

# get an iterable and turn it into an iterator
context = iter(iterparse(""path/to/big.xml"", events=(""start"", ""end"")))

# get the root element
event, root = next(context)
assert event == ""start""

for event, elem in context:
    if event == ""end"" and elem.tag == ""book"":
       # ... process book elements ...
       root.clear()
</code></pre>
","xml"
